UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
218663,1194757787,1386296449,220692625,1606989074,2801746861,346813754,47372071,154162167,201534238,670414240,1589345919,2259760159,2461294397,429409744,706151566,281837634,87107784,-817240510,257856474,188130945,0,1709758077,296510007,190906503,2385305532,1146309219,147300136,0,1441658879,1331931476,109727403,149335731,-1206660,257856474,495630654,154138442,123105130,54644190,676536,53967654,196538002,0,28022517,0,20142392,1072221327,0,219156317,0,33942464,0,0,52736677,10271542,0,316107000,1388328327,44000000,9076687,253865,0,53330552,1441658879,495112543,280630982,183870922,82898277,81486158,34869992,121362315,47510051,71303630,28370119,109441316,52273828,30399721,236408304,64945027,0,0,0,0,2546567,0,1331931476,591498276,219920242,30656992,82680285,24595410,382580271,1,-6708256,822216550,14783162,106873913,1,9254822,759400135,351128278,228386835,27942464,9580765,77668018,343760,17408203,180797893,313741103,278002503,5338879,283341382,30399721,25188129,25188129,0,8636373,8636373,0,70012152,70012152,0,309875,309875,0,15692247,15692247,0,163502606,158163727,5338879,1,666458265,717911144,51452879,22579430,50351997,-20099233,-1379315,57367339,1384542451,107281436,1762842419,869081276,719343745,1327175112
218672,21288731,7301779,497141,7798920,29087651,5800995,0,524426,524426,0,30867069,30867069,31391495,5881411,7301779,14976040,0,-24662079,-2384260,9611,0,19113105,1990483,0,21113199,13811420,0,0,23092610,18953868,4138742,-6523002,0,-2384260,1841888,819164,3871138,18477,0,18477,17760,,321808,,50791,6941026,0,6210384,1718635,1523991,0,0,337119,16489,0,9806618,16747644,5750000,19203,0,575763,6344966,23092610,9406950,5334556,192733,61652,287280,110054,1894036,816586,3173966,1376269,2989883,1056278,1017293,0,0,,,,,-8273,0,18953868,8755395,3472668,502013,477016,0,5746776,1,-146019,20114892,556921,2354857,1,137746,10321900,5324490,3446138,1523991,102389,3591219,0,242676,472812,5933087,4851806,63988,4915794,1017293,1259837,1259837,0,84642,84642,0,2968752,2968752,0,0,0,0,200613,200613,0,401950,337962,63988,1,9831932,10813613,981681,154540,1162311,-335170,0,-2284801,16613352,4060165,24072784,6415338,42982,18898153
218681,12580131,830923,288373,1119296,13699427,3378341,0,245574,245574,0,18710204,18710204,18955778,3076904,830923,8767439,0,-14553276,-4954914,1,0,4074666,623913,0,4698580,3867656,0,0,12619059,9832391,2786668,-7741582,0,-4954914,965959,493043,1256571,0,0,0,13844,,117753,,21686,2868856,0,3740993,0,1486083,0,0,48894,10288,0,5286258,8155114,4000000,0,0,463945,4463945,12619059,3843689,2071361,92333,43090,311813,135465,1668684,762038,2091199,864382,1308945,485744,492358,46862,28175,,,,,-23492,0,9832391,4390255,1849024,245567,118775,0,3228770,1,-102274,12509271,300821,1522270,1,78781,5953723,2776083,1856071,929426,60881,1118785,0,54551,558073,2721716,2229358,0,2229358,492358,760936,760936,0,50891,50891,0,915967,915967,0,0,0,0,44662,44662,0,456902,456902,0,1,2409086,2744459,335373,0,425330,-89957,0,-1739477,8116408,2724468,10482175,4117145,50117,9855885
218690,32872512,7577293,454186,8031479,40903991,3840683,0,475960,475960,0,18089740,18089740,18565700,4130856,7500054,28416895,92853,-13961684,22048118,100001,0,15206394,1544252,2879141,19729788,12152495,0,0,27460347,15147685,12312662,9737985,-2529,22048118,2003230,641244,2675584,0,0,0,319954,,180766,,16208,5836986,0,6049898,480000,1375616,0,0,269825,13783,0,8189122,14026108,13000000,0,0,434239,13434239,27460347,6851069,3924772,126927,22112,32999,18918,1928606,723709,3255657,1299883,1587145,572322,837245,512485,156793,,,,,15552,0,15147685,6718509,2639704,486300,460524,94,4842554,1,-99022,10791887,218127,1326347,1,114574,6985960,3912729,2514336,1375616,20055,2507318,0,120983,630372,4654344,3817099,0,3817099,837245,1128164,1128164,0,16447,16447,0,2056290,2056290,0,0,0,0,99220,99220,0,516978,516978,0,1,5142069,5634360,492291,0,673929,-181638,0,-1160334,13974328,12273905,27842232,4610011,77503,15134662
218706,8811925,2201262,321495,2522757,11334682,2693223,9896,256260,266156,0,11092842,11092842,11358998,2741955,2158055,7128321,0,-9359424,-73048,30006,0,3454360,751714,1567248,5803328,3680672,78606,0,12921355,9001173,3920182,-3993230,0,-73048,1353494,41081,1938782,47128,47128,0,132501,,66370,,21384,3600740,0,3160571,0,799092,0,0,138950,5774,0,4104387,7705127,4600000,0,0,616228,5216228,12921355,3892461,2365247,42760,17307,78408,2437,1519244,863570,1561904,700363,1274096,595900,561853,123446,7785,,,,,-52999,0,9001173,4552609,1836070,152501,117735,1376,2340882,1,-116413,6750774,149644,1114498,1,63414,4064136,2592311,1578725,799092,0,1792347,0,109350,416408,3117197,2555344,0,2555344,561853,655061,655061,0,0,0,0,1469289,1469289,0,0,0,0,89640,89640,0,341354,341354,0,1,1542872,1709388,166516,0,222546,-56030,0,-1385645,7668526,3830583,6960008,1571933,43207,9054171
218733,78804100,119318658,18392185,137710843,216514943,30512148,2458611,15751550,18210161,10999265,103412973,114412238,132622399,31582923,77610773,46257772,1009749,-42056525,82821769,8371779,0,195289721,24775069,2728358,231164927,111846269,0,0,137465051,110702243,26762808,56058961,0,82821769,21658758,16767079,7127635,194663,0,194663,10818780,0,3318249,0,1626302,61511466,0,64986357,0,10684870,0,0,252680,9878,19800,75953585,137465051,0,0,0,0,0,137465051,21772900,14633067,7415793,2997362,10427537,5273471,7277511,3519044,14062269,6179076,23009862,8792130,10239867,10755266,680870,0,0,0,0,5741238,0,110702243,42075020,10732856,9078241,5619990,212878,42983258,1,3096762,55577875,10199131,16322963,1,2644476,45603002,21383792,14189185,9234983,2217832,4956416,0,0,8336232,24745463,9758998,4746598,14505596,10239867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14505596,9758998,4746598,1,18189420,17164402,-1025018,4874495,-2299576,-6358770,2758833,26762808,137465051,26762808,82821769,46257772,10757012,110702243
218742,92403473,71568629,16480064,88048693,180452166,29987193,4006266,3003721,7009987,38769275,145204578,183973853,190983840,28987230,30399746,45903962,105000,-85940419,-9531711,3306587,0,111222706,9790799,6540401,130860493,68153213,8861349,0,103952345,87643609,16308736,-25810880,-29567,-9531711,23395595,2903564,13981354,63945,12000,51945,5619038,0,2902917,0,2671851,51538264,0,24231227,0,10976746,0,0,477727,316871,0,36002571,87540835,16000000,0,0,411510,16411510,103952345,36832248,22687944,2897219,1254016,1522405,685473,9743407,3300027,16037246,6398974,11721637,5620123,2894400,5525385,696301,0,0,0,0,469662,0,87643609,40642858,16880093,2048057,4351895,1506429,22214277,1,-322105,84268116,2242381,9957816,1,791767,60595621,26744849,18412719,10975796,901003,13216671,0,574846,5618718,31287034,27403284,989350,28392634,2894400,9927567,9927567,0,814095,814095,0,11954430,11954430,0,0,0,0,519946,519946,0,5176596,4187246,989350,1,12570749,12621427,50678,88334,427887,-465543,0,-20503,87183011,16391007,119557715,60367407,42818152,87203514
218885,34415278,66556763,50616910,117173673,151588951,17699533,2679787,9884009,12563796,19695274,82489909,102185183,114748979,16675588,47279207,0,0,-9415290,37863917,8728803,0,88354883,35553869,2399821,135037376,65188036,1424864,0,80100053,69791637,10308416,27496296,59205,37863917,10135569,3641494,16778845,1544275,0,1544275,3262527,,0,,42746,35405456,0,14496991,4989500,14479059,68177,0,0,2122492,1173282,37329501,72734957,7365096,0,0,0,7365096,80100053,32870104,12831328,0,0,0,0,7999193,3964080,10945764,5595439,6781236,2899394,6579822,4119410,267666,,,,,496108,0,69791637,25557907,10817778,6272133,5513092,649082,20981645,1,-345074,44802319,842894,6149612,1,841181,36647833,15832694,11549921,10075122,6292233,16753148,0,590,0,33121093,26118557,422714,26541271,6579822,8073603,7945017,128586,5042221,4961915,80306,13424975,13211160,213815,0,0,0,472,465,7,0,0,0,1,30853642,33848672,2995030,404793,3254920,-682745,18062,4145668,76299493,14982727,150756274,100972110,42294937,72153825
218894,119977773,129990541,9044653,139035194,259012967,30402786,104796,22526958,22631754,336550,150118345,150454895,173086649,46242132,138590339,29321929,0,-97825296,70086972,11958076,12193741,217209322,42685730,326705,284373574,147151067,500845,0,120644736,117563471,3081265,67005707,0,70086972,20004901,8387930,18315890,767377,0,767377,4481054,,78762,,3893,52039807,0,26838095,17608911,20012762,576364,0,0,1418878,1448515,67903525,119943332,440604,260800,0,0,701404,120644736,52362510,24244007,0,0,0,0,10475768,3437128,16072881,6400979,20904209,10490394,16408043,7253066,650421,,,,,-5913006,0,117563471,45222929,10867063,12445784,9651339,9276,39367080,1,-4764619,81199787,8143853,11107751,1,-1148387,64996851,38098279,19295035,14685804,8720262,18315890,0,475778,7231953,49429687,32474843,546801,33021644,16408043,10243003,10073390,169613,4643920,4567020,76900,12774903,12563363,211540,0,0,0,315844,310614,5230,5043974,4960456,83518,1,4992970,5474920,481950,94221,341773,-137332,183288,-2714682,121967941,-1186915,251115020,78893438,441346,124682624
218955,15927769,1806910,127190,1934100,17861869,2960567,217460,3914305,4131765,276893,13529911,13806804,17938569,2642630,1439747,0,7326,-1205836,241237,478869,0,3872167,2797045,0,7148081,6037776,515075,0,10312571,9680990,631581,-390344,0,241237,340397,1027339,1093680,26500,0,26500,118815,,0,,46982,2653713,0,2975002,1234524,3143034,0,0,0,195366,0,7547926,10201639,110932,0,0,0,110932,10312571,3791308,1770377,0,0,0,0,1525494,598791,1171122,518710,1866973,769579,904287,321053,26071,,,,,100753,0,9680990,3683528,1664222,872043,529090,0,2932107,1,-46864,7485015,127695,1025120,1,147617,5768330,2514935,1935447,1489841,1087880,999670,0,0,17963,3595354,2602134,88933,2691067,904287,1084187,1014832,69355,546449,546449,0,1060431,1040853,19578,0,0,0,0,0,0,0,0,0,1,146450,150806,4356,0,4356,0,0,645021,10271199,936073,13014810,12360330,494353,9626178
218964,44293418,82052820,29802859,111855679,156149097,34834306,4948515,34945630,39894145,11423420,165961735,177385155,217279300,49594147,65585012,2213502,499628,-144188186,-75890044,4689853,0,184917978,18754513,0,208362344,128282717,1973193,0,128393831,129809566,-1415735,-74474309,0,-75890044,36162792,4286307,24803625,106219,106219,0,13435670,0,2359103,0,3177014,84330730,0,27707215,0,8361379,0,0,3185017,864903,552724,40671238,125001968,3391863,0,0,0,3391863,128393831,37220422,26098909,2445304,821219,10883478,1895304,6856648,4193261,16539748,7064139,11188363,7181248,9245369,12994120,3173921,0,0,0,0,22436114,15728,129809566,50443729,14678553,15773877,5545687,868352,42499368,1,3931979,87103332,6577671,11361816,1,1775857,76788872,42979403,22878959,7872193,697045,14707778,0,1966740,17396616,42640372,33395003,0,33395003,9245369,6178265,6178265,0,476987,476987,0,11542977,11542977,0,0,0,0,1543539,1543539,0,13653235,13653235,0,1,70252208,76829015,6576807,2609099,6981220,-3406422,392910,-8837570,129566724,-20385216,200363914,49194931,22410874,137050805
218991,41347631,38379222,4560733,42939955,84287586,12782002,444587,8493209,8937796,302453,61423047,61725500,70663296,16973663,41960274,0,0,-32527645,9432629,13338259,0,54562763,12199137,3069717,83169876,41023720,561159,0,50181997,44598501,5583496,3875751,-26618,9432629,6867580,1395725,10948425,208847,0,208847,244674,,431978,,322114,20419343,0,10291269,5063721,10029059,0,0,0,39618,190828,25614495,46033838,4148159,0,0,0,4148159,50181997,20417384,10558739,0,0,0,0,4939652,2196767,4725388,2360528,12533279,3586178,3963944,0,0,,,,,-1981146,0,44598501,18702212,5431425,4590788,3327385,11149,12535542,1,-1790318,33659757,2001580,4595186,1,-190828,27296527,14594957,8186816,5895989,4000271,10147969,0,0,814311,20858540,16894596,0,16894596,3963944,4775519,4775519,0,3240062,3240062,0,8219455,8219455,0,0,0,0,0,0,0,659560,659560,0,1,6690788,7275138,584350,35461,711748,-162859,0,-250096,47068277,4430498,84819677,43032796,747040,47318373
219046,18900461,83016157,642118,83658275,102558736,49884,1233938,3726943,4960881,11375716,3497719,14873435,19834316,0,70456386,1923193,0,10394725,82774304,8013626,17821771,117579838,15759672,1472119,160647026,77630870,0,0,50246458,49493877,752581,82452178,-430455,82774304,13978733,4110792,1187770,0,0,0,4789305,0,0,0,6789336,30855936,0,12463284,0,3057806,0,0,0,0,33512,15554602,46410538,31161,2991936,0,812823,3835920,50246458,13948899,9306726,2358147,1237988,1727579,860591,3563725,2014571,6341678,3123719,5985806,3337909,2009502,6325716,1011966,0,0,0,0,7232825,1996754,49493877,22890224,5963995,3568357,4264713,430453,12376135,2,,,,,2,,,,,3057806,400752,748702,0,3406583,206876,7820719,4441457,1369760,5811217,2009502,2766357,2238679,527678,362555,293398,69157,565006,457232,107774,0,0,0,0,0,0,2117299,1452148,665151,1,23173287,19863418,-3309869,896474,-3396522,-809821,0,2849526,50246458,-322127,82774305,18900461,30892538,49493877
219082,65591649,67358054,16654881,84012935,149604584,0,1192968,57173526,58366494,23253736,3752067,27005803,85372297,1495,56580694,1200220,0,6449878,64230792,1175824,3849828,101127822,8753394,15984642,130891510,47176630,0,0,70924068,60305274,10618794,53611998,0,64230792,17322733,5703458,2938652,3952297,0,3952297,5807119,0,2794823,0,17409,38536491,0,14896806,0,2861602,0,0,2533516,170236,508216,20970376,59506867,0,11417201,0,0,11417201,70924068,19355472,12677262,6697940,2657374,2557678,1202486,5652447,2610507,7849816,3287949,10048037,3728598,1635684,6122519,725575,0,0,0,0,385681,0,60305274,26889751,6751809,2024233,3826643,910887,19901951,2,,,,,2,,,,,2079518,484450,739288,0,3517407,0,6820663,3873179,1311800,5184979,1635684,2079518,1553400,526118,484450,361884,122566,739288,552248,187040,0,0,0,1881723,1405647,476076,0,0,0,1,17441044,18296514,855470,203307,-725529,-1203626,2581318,-1127839,60877269,6149519,101130233,30028571,22971189,75031348
219189,12962379,16079083,1826462,17905545,30867924,2819712,182184,1167051,1349235,2230241,0,2230241,3579476,1689541,13964083,13605487,0,849049,28418619,773740,0,9821735,20384389,1292126,32271990,16192907,0,0,20676763,20060015,616748,26719986,1081885,28418619,3084897,349016,0,0,0,0,2386088,,0,,2843913,8663914,0,4753921,0,1764739,0,0,178710,161945,1259097,8118412,16782326,0,0,0,3894437,3894437,20676763,9595210,5252022,0,0,0,0,1060440,391022,1299174,866155,3872292,1095120,0,2208113,153146,,,,,2024786,0,20060015,7757465,2251830,1332281,1543896,90789,7083754,1,148719,-28342,1689541,2819712,2,,,,,1671330,78525,174052,0,0,2074401,3998308,3998308,0,3998308,0,1671330,1671330,0,78525,78525,0,174052,174052,0,0,0,0,0,0,0,2074401,2074401,0,1,4294676,4879415,584739,418505,335325,-169091,0,616748,20676763,1698633,28418619,14454536,2115000,20060015
219259,17964370,129147257,3009075,132156332,150120702,70081,909566,3018553,3928119,13127752,4282545,17410297,21338416,4259,117004985,3002766,0,8840357,128848108,22717080,5194833,158192467,11117840,1954867,199177087,68074963,0,0,45809279,51299095,-5489816,134337924,0,128848108,9043326,1676019,24258,868221,0,868221,3914621,0,3350831,0,49671,18926947,0,18421863,0,2308843,389687,0,4553224,185189,363462,26222268,45149215,459396,89270,0,111398,660064,45809279,19505261,11492933,194176,54695,1419396,842728,5081698,2715064,9104497,4175536,5920621,3230183,1952631,6181105,911134,0,0,0,0,1939710,0,51299095,23422273,6208330,5393231,6086601,484518,9704142,2,,,,,2,,,,,1790063,419239,389687,0,4464397,0,7063386,3838416,1272339,5110755,1952631,1295211,972764,322447,303343,227825,75518,281960,211765,70195,0,0,0,3230241,2426062,804179,0,0,0,1,36271673,49215371,12943698,11311383,3848534,-2216219,0,0,0,0,0,0,0,0
219277,112853953,23044219,0,23044219,135898172,0,0,32474645,32474645,0,305264,305264,32779909,0,22890898,22404975,11716242,46106148,103118263,3593171,0,32071169,11926562,55406,47646308,24602089,0,0,44788976,39046391,5742585,97375678,0,103118263,2532012,23105992,0,536352,0,536352,749931,0,0,0,114870,27039157,0,0,0,7750927,0,0,2716227,5459261,0,15926415,42965572,0,296404,1527000,0,1823404,44788976,5230369,3827500,49814,28673,5671528,3311538,5119568,2976817,1381424,861518,6819452,1593105,12311907,867331,70750,0,0,0,0,1594998,0,39046391,12669901,3842020,663734,1851860,0,20018876,2,,,,,2,,,,,2671074,5360809,0,435906,1720744,2323374,12511907,200000,0,200000,12311907,0,0,0,0,0,0,0,0,0,0,0,0,200000,200000,0,0,0,0,1,65560887,70788889,5228002,0,7763575,-2535573,0,0,44788976,5742585,103118263,68511123,0,39046391
219347,26857604,103201831,15315638,118517469,145375073,429421,5219301,6016806,11236107,30134148,133855,30268003,41504110,0,87098288,5472690,622886,11106520,104300384,5269664,9982971,127925292,47442651,12312940,202933518,88774099,1417225,0,96229816,79834585,16395231,87905153,0,104300384,17739205,17367645,3489868,7165517,0,7165517,8403229,0,2458148,0,52516,56676128,0,33666001,0,1749838,912235,0,0,233933,0,36562007,93238135,0,2991681,0,0,2991681,96229816,27274915,22061504,16225171,8662986,1027591,649243,5338497,3434706,8792077,5581187,8434693,5346185,2289213,10388468,1420698,0,0,0,0,63960,0,79834585,47156509,8490324,944362,6314669,1102647,15826074,2,,,,,2,,,,,1739369,826668,689342,0,6258879,707500,10221758,5700222,2232323,7932545,2289213,1414778,1016641,398137,290710,208900,81810,560702,402913,157789,0,0,0,5090885,3658243,1432642,575470,413525,161945,1,88658248,100159195,11500947,6712302,7329042,-2540397,0,13379371,120117016,34222704,196298253,44709556,37704218,89632081
219408,8186221,10272222,4410214,14682436,22868657,0,19375,7912936,7932311,359879,288725,648604,8580915,0,9637098,2886494,1523720,240430,14287742,0,0,14593592,3960869,143886,18698347,8850165,0,424040,8941254,8524147,417107,13870638,-3,14287742,229334,6408569,0,162915,3415,159500,123818,0,0,0,36826,6961462,0,0,0,859185,10000,0,7207,29290,418695,1324377,8285839,0,0,0,655415,655415,8941254,1281027,1010769,0,0,0,0,163354,111339,566633,430211,3348871,1804691,624543,367466,154376,0,0,0,0,2172253,0,8524147,3511386,733965,1299656,717481,21557,2240102,2,,,,,2,,,,,595300,263855,10000,0,401053,9750,1279958,458790,196625,655415,624543,490326,343228,147098,68281,47797,20484,4329,3030,1299,0,0,0,0,0,0,92479,64735,27744,1,1090553,1096729,6176,0,0,0,6176,417107,8941254,417107,14287742,240430,359879,8524147
219426,11268707,22497277,1578,22498855,33767562,6073561,0,4206816,4206816,0,74585,74585,4281401,3145051,22497277,0,399630,9517764,32414671,4173836,0,31229762,16642593,0,52046191,29548914,0,0,39819734,36431968,3387766,28925620,101285,32414671,14226545,935027,9024823,1148638,0,1148638,2345521,,0,,4903340,32583894,0,0,0,3053412,0,0,0,0,4182428,7235840,39819734,0,0,0,0,0,39819734,12575984,7871243,0,0,0,0,1657142,1040454,5843266,2245519,4990528,1802809,0,2463722,608388,,,,,8901326,805940,36431968,14374353,3839888,2148975,2442046,0,13626706,2,,,,,2,,,,,3053412,92010,184284,0,1778800,0,5108506,5108506,0,5108506,0,3053412,3053412,0,92010,92010,0,184284,184284,0,0,0,0,276900,276900,0,1501900,1501900,0,1,1364423,1428943,64520,1957,126901,-104400,40062,-3711162,36766322,334354,6975606,6575976,0,36431968
219602,63884125,247452534,41618935,289071469,352955594,18198008,3706183,22257247,25963430,70273255,36340705,106613960,132577390,4950227,155466166,10718244,5653603,61787972,233625985,17812026,46687473,288907948,21104987,9578253,384090687,155774172,19136020,0,201189974,185648454,15541520,219027892,-943427,233625985,43277208,4568766,5312371,724793,494032,230761,8663164,0,869793,0,7236785,70652880,0,72567018,0,25798078,19461246,0,1828929,4501798,20778,124177847,194830727,5641244,556373,161630,0,6359247,201189974,79899887,48252250,4212031,1890799,5530512,3337785,16624620,9010921,31291358,13330326,15355929,8490824,17677201,11177108,1928942,0,0,0,0,3879808,0,185648454,86241847,28818853,41371323,9586024,1953209,17677198,1,3662457,11051747,1368042,14258101,1,237349,6238685,3154350,2955507,17839288,1042685,20249515,0,759665,14782739,54673892,32428454,4568237,36996691,17677201,12080104,10588490,1491614,585683,513365,72318,13689135,11998843,1690292,0,0,0,948545,831422,117123,9693224,8496334,1196890,1,42838950,50969512,8130562,1150105,4943544,-1274484,3311397,16712696,210939156,23960062,288971545,115733967,73979438,194290423
219824,19983014,57953254,38976137,96929391,116912405,6771291,44039,5446897,5490936,1159229,13984579,15143808,20634744,2569533,53416645,1266982,0,45795792,100479419,3395000,11143093,66522225,17332192,6113394,104505904,48514307,0,1961657,95475369,84386696,11088673,89391537,-791,100479419,9929630,2591363,3437046,0,0,0,976105,,314420,,311336,17559900,0,39057250,0,24161523,9680096,0,590404,2001880,198652,75689805,93249705,2225664,0,0,0,2225664,95475369,32421754,20049065,0,0,927391,511462,5871466,4997337,11601608,3548643,8008520,4295157,16858412,1149547,353248,,,,,7547998,2190826,84386696,35945738,12311148,15859673,3303532,108192,16858413,1,-854602,5541399,547629,5133185,1,-582457,4032344,1966903,1614429,13940586,5616669,12599339,0,77479,1544005,33778078,16919666,0,16919666,16858412,8026654,8026654,0,173811,173811,0,7604754,7604754,0,0,0,0,0,0,0,1114447,1114447,0,1,5927850,6416390,488540,101415,620330,-233205,0,8863009,93249705,11088673,100479419,47062774,1169881,84386696
219879,9496442,47072394,4755710,51828104,61324546,3468428,0,3292777,3292777,0,5503797,5503797,8796574,1381059,47072394,669571,0,6873376,54615341,304487,5387096,54438330,7395567,1836093,69361573,22455059,0,0,35759344,32929863,2829481,51785860,0,54615341,2468087,221029,1063007,540165,47778,492387,107703,,26251,,156009,4582251,0,14945338,0,6081813,6763712,0,621655,0,443469,28855987,33438238,1821106,500000,0,0,2321106,35759344,11180855,7743562,0,0,173383,128805,1376633,1009496,3747763,2008940,4452923,2338546,4103932,22783,0,,,,,7871591,418288,32929863,13647637,4825829,4064452,1920980,1338,8469627,1,825241,2692280,415237,2534137,1,108425,2057549,965822,934291,4569207,136600,6735459,0,377312,469830,12288408,8184476,0,8184476,4103932,549020,549020,0,102958,102958,0,6636216,6636216,0,0,0,0,373948,373948,0,522334,522334,0,1,5212494,5339398,126904,126904,0,0,0,3321288,34412912,3321288,64633903,11383548,0,34829290
219888,16255472,93427834,70591268,164019102,180274574,3925612,178946,5453626,5632572,3535472,7267590,10803062,16435634,1416696,88887087,5719742,0,71741027,166347856,7701768,7579728,78594488,6175845,22074044,122125873,32238419,0,3540380,74610642,42929664,31680978,134666878,0,166347856,7624253,1040842,701604,316782,0,316782,122382,,19277,,151803,9976943,0,22371875,0,11220278,7952782,0,228367,2907223,47223,44727748,54704691,17630951,2275000,0,0,19905951,74610642,21770438,10463747,0,0,272457,106650,2059558,1670144,5530768,2360447,6346241,2717122,4972416,43904,0,,,,,1933882,1267149,42929664,18585259,6843710,1933882,2428129,119698,13018986,1,1067446,3348221,230128,3054434,1,35989,2032011,1186568,861025,7066161,458945,8117498,0,83242,963145,16688991,11716575,0,11716575,4972416,5264658,5264658,0,341938,341938,0,6047959,6047959,0,0,0,0,0,0,0,62020,62020,0,1,12556082,13833128,1277046,191924,1444246,-359100,-24,11775027,54704691,31680977,166347856,77460769,3185733,42929664
220057,6408801,33368605,12793880,46162485,52571286,3616893,0,2435414,2435414,0,6171665,6171665,8607079,983113,32793820,665959,101123,13037085,46597987,937131,2962751,41969275,6931308,2161889,54962354,21593749,0,0,34606961,31976829,2630132,43967855,0,46597987,2074979,1541680,1887893,1662825,1662825,0,83257,,3986,,86561,7341181,0,13208275,0,8606629,3773815,0,812521,663993,16599,27081832,34423013,182948,0,1000,0,183948,34606961,12608702,7587845,0,0,1654878,1018206,1725389,1001802,3719227,2117804,3245208,1870232,3974441,0,0,,,,,5048984,0,31976829,13595889,5002098,2806250,1549168,0,9023424,1,1057560,2951348,225523,2906394,1,101837,1835671,757590,710499,4842975,2007526,4485161,46900,545190,546033,12473785,8499344,0,8499344,3974441,3960241,3960241,0,146095,146095,0,3493265,3493265,0,38627,38627,0,861116,861116,0,0,0,0,1,5416286,5505862,89576,89576,0,0,0,2446184,34423013,2630131,46597987,19777466,0,31976829
220075,103118709,428508482,218625007,647133489,750252198,40979488,9552916,45236199,54789115,146350419,59918399,206268818,261057933,10249924,275417822,59511046,0,184994961,519923829,72425237,29571672,537799284,47185929,43256608,730238730,311500359,9770112,0,522544465,440941851,81602614,438321215,0,519923829,109495569,28250678,6445723,48149548,4802333,43347215,28392304,0,22779869,0,14502601,258016292,0,173042246,0,32523416,27033104,0,5536605,9587498,0,247722869,505739161,15330437,1474866,0,1,16805304,522544465,175748200,113348150,23006569,12450923,51044831,23593133,35534610,21266451,32925530,16848071,29220607,18491369,21199879,17992293,2567759,0,0,0,0,54269332,8441249,440941851,217007105,77929142,30605973,18076357,4658315,92664959,1,7121059,31347351,2761456,29060420,1,879472,16955369,7181942,7143674,19385459,1241369,26863961,0,1057464,26531362,75079615,53416341,463395,53879736,21199879,19239828,19239828,0,236416,236416,0,26608599,26608599,0,0,0,0,0,0,0,7794893,7331498,463395,1,87795284,101832006,14036722,6207923,-98997,-3350682,11278478,64797310,522544465,81602613,519923829,230268193,14237815,440914832
220400,1424478,36736747,52153506,88890253,90314731,4529255,0,2350297,2350297,0,7382071,7382071,9732368,2381459,35974248,1268528,0,45487383,82730159,956401,1055004,49569200,7934729,146802,59662136,24896988,0,1971599,42980862,31754965,11225897,71504261,1,82730159,3137036,2255450,509664,399496,357352,42144,78127,,71499,,371845,6823117,0,18368950,0,8953570,6454269,0,36831,1839362,0,35652982,42476099,504764,0,0,-1,504763,42980862,11396364,6981558,0,0,96957,90261,2940601,1865540,2258726,1277877,4162341,2045882,5420298,0,0,,,,,5479678,1801525,31754965,14062643,4657625,3622989,1812778,0,7598930,1,1123193,3746549,390668,3021401,1,18230,2568783,1990791,1507854,6782213,527756,6844453,0,36831,399773,14591026,9170728,0,9170728,5420298,4420268,4420268,0,543843,543843,0,4206617,4206617,0,0,0,0,0,0,0,0,0,0,1,1619640,1762081,142441,9005,6346,0,127090,10721134,42476098,11225897,82730159,46755911,0,31754965
