SchoolID,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentNative,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercent2Plus,GraduatePercentUnknown,GraduatePercentWomen
209825,493,63,2,6,5,4,0,0,2,6,65
209922,20,70,0,0,0,0,0,0,0,30,50
209940,0,,,,,,,,,,
210076,0,,,,,,,,,,
210146,916,43,1,4,2,2,0,1,3,44,73
210155,0,,,,,,,,,,
210234,0,,,,,,,,,,
210270,0,,,,,,,,,,
210304,4,50,25,0,25,0,25,0,0,0,75
210331,135,76,1,2,2,2,0,1,1,11,49
210340,0,,,,,,,,,,
210368,704,71,2,5,16,15,1,0,2,2,34
210401,555,60,3,10,4,3,0,1,5,12,48
210429,609,77,2,7,3,2,1,1,1,3,67
210438,1034,46,2,2,3,3,0,0,8,9,57
210474,0,,,,,,,,,,
210492,9,78,0,0,0,0,0,0,0,0,11
210508,27,52,4,0,4,4,0,0,0,0,41
210571,22,68,14,0,0,0,0,0,0,18,59
210599,0,,,,,,,,,,
210605,0,,,,,,,,,,
210669,0,,,,,,,,,,
210711,0,,,,,,,,,,
210739,939,74,4,8,4,4,0,0,1,9,65
210748,0,,,,,,,,,,
210775,596,67,11,6,2,2,0,0,1,12,70
210784,0,,,,,,,,,,
210809,473,49,4,1,1,1,0,0,1,43,35
211006,0,,,,,,,,,,
211024,237,80,7,4,3,3,0,1,2,3,30
211079,0,,,,,,,,,,
211088,1502,51,6,2,13,12,0,0,1,15,75
211130,204,30,21,1,11,11,0,0,0,0,32
211149,0,,,,,,,,,,
211158,671,87,4,4,2,2,0,0,2,1,73
211273,330,64,6,7,6,6,0,0,4,11,79
211291,71,54,1,1,1,1,0,0,0,8,56
211307,0,,,,,,,,,,
211316,0,,,,,,,,,,
211334,0,,,,,,,,,,
211343,0,,,,,,,,,,
211352,576,70,14,3,1,1,0,0,1,12,70
211361,2138,76,8,3,1,1,0,0,2,9,64
211431,743,70,14,1,2,2,0,0,2,11,85
211440,7440,21,2,2,8,8,0,0,1,5,36
211468,273,61,3,6,4,4,0,0,0,25,82
211477,24,54,21,4,4,4,0,8,4,0,50
211556,1086,68,9,5,3,3,0,0,1,11,78
211583,472,56,23,8,4,4,0,0,1,8,81
211608,0,,,,,,,,,,
211635,0,,,,,,,,,,
211644,927,85,5,3,2,2,0,0,1,3,80
211802,0,,,,,,,,,,
211893,41,37,7,2,12,12,0,0,0,0,51
211909,0,,,,,,,,,,
211927,0,,,,,,,,,,
211981,446,49,2,2,1,1,0,0,0,47,64
212009,0,,,,,,,,,,
212018,211,68,6,9,5,5,0,0,3,6,40
212045,0,,,,,,,,,,
212054,8910,54,11,6,9,9,0,0,3,6,64
212106,3261,75,5,3,3,3,0,0,2,1,64
212115,712,81,4,5,2,2,0,0,3,1,69
212133,1371,50,26,6,2,2,0,0,2,11,69
212160,1262,84,8,2,1,1,0,1,1,3,82
212197,54,96,0,2,0,0,0,0,2,0,89
212230,0,,,,,,,,,,
212267,0,,,,,,,,,,
212276,0,,,,,,,,,,
212294,0,,,,,,,,,,
212300,0,,,,,,,,,,
212328,0,,,,,,,,,,
212337,0,,,,,,,,,,
212355,0,,,,,,,,,,
212373,0,,,,,,,,,,
212382,0,,,,,,,,,,
212391,0,,,,,,,,,,
212434,0,,,,,,,,,,
212443,151,72,5,5,1,1,1,0,1,15,27
212452,71,3,41,1,14,14,0,0,0,7,45
212568,0,,,,,,,,,,
212577,0,,,,,,,,,,
212601,1000,71,4,2,2,2,0,0,2,7,64
212656,167,77,13,2,1,1,0,1,1,3,60
212674,0,,,,,,,,,,
212753,0,,,,,,,,,,
212771,219,95,1,0,0,0,0,0,0,3,68
212805,0,,,,,,,,,,
212832,806,40,11,2,2,2,0,0,0,44,77
212869,0,,,,,,,,,,
212878,0,,,,,,,,,,
212911,0,,,,,,,,,,
212975,0,,,,,,,,,,
212984,1020,68,12,2,3,2,0,0,0,14,81
212993,0,,,,,,,,,,
213011,944,78,8,5,2,2,0,0,1,6,78
213020,2110,68,6,3,2,2,0,0,2,2,62
213163,0,,,,,,,,,,
213181,0,,,,,,,,,,
213215,0,,,,,,,,,,
213233,0,,,,,,,,,,
213251,10,80,0,0,0,0,0,0,10,10,20
213303,84,65,8,21,2,2,0,0,0,2,85
213321,300,75,2,3,4,4,0,0,0,11,75
213330,0,,,,,,,,,,
213349,918,81,5,6,1,1,0,0,3,3,76
213358,154,64,2,2,1,1,0,0,1,14,65
213367,1287,64,14,6,5,5,0,0,2,6,70
213376,0,,,,,,,,,,
213385,0,,,,,,,,,,
213400,434,30,37,4,4,4,0,0,10,14,38
213446,117,68,26,7,0,0,0,0,0,0,55
213455,0,,,,,,,,,,
213473,0,,,,,,,,,,
213491,0,,,,,,,,,,
213507,172,87,2,4,2,2,0,1,0,3,63
213525,0,,,,,,,,,,
213534,0,,,,,,,,,,
213543,1802,48,2,5,4,3,0,0,1,4,45
213552,0,,,,,,,,,,
213570,0,,,,,,,,,,
213589,0,,,,,,,,,,
213598,254,1,86,4,0,0,0,0,1,7,76
213613,358,89,3,3,2,2,0,1,2,1,73
213622,0,,,,,,,,,,
213631,323,77,13,3,2,2,0,0,1,0,53
213659,0,,,,,,,,,,
213668,0,,,,,,,,,,
213774,7,43,57,0,0,0,0,0,0,0,100
213783,32,94,0,6,0,0,0,0,0,0,91
213826,919,73,5,6,2,2,0,0,1,9,78
213914,0,,,,,,,,,,
213932,0,,,,,,,,,,
213987,304,74,3,3,3,2,0,0,0,9,61
213996,641,82,7,4,2,2,0,0,2,1,76
214023,0,,,,,,,,,,
214041,996,85,5,6,1,1,0,0,1,1,73
214069,536,87,2,3,2,2,0,0,1,6,73
214111,0,,,,,,,,,,
214148,25,76,8,0,0,0,0,0,16,0,84
214157,375,78,3,8,1,1,0,0,0,8,74
214166,51,76,2,0,0,0,0,0,0,10,65
214175,0,,,,,,,,,,
214272,602,58,13,2,2,2,0,0,2,22,69
214290,0,,,,,,,,,,
214379,0,,,,,,,,,,
214476,0,,,,,,,,,,
214528,0,,,,,,,,,,
214564,1211,62,4,3,19,19,0,0,2,2,78
214582,0,,,,,,,,,,
214591,160,88,2,1,1,1,0,0,6,1,41
214607,401,60,2,4,10,10,0,0,4,0,39
214616,943,41,3,4,10,10,0,0,3,32,55
214625,0,,,,,,,,,,
214634,0,,,,,,,,,,
214643,9,78,0,0,0,0,0,0,11,11,56
214652,0,,,,,,,,,,
214670,0,,,,,,,,,,
214689,0,,,,,,,,,,
214698,0,,,,,,,,,,
214704,0,,,,,,,,,,
214713,742,68,4,5,5,5,0,0,4,1,56
214731,0,,,,,,,,,,
214740,0,,,,,,,,,,
214759,0,,,,,,,,,,
214768,0,,,,,,,,,,
214777,6447,43,3,5,3,3,0,0,3,2,46
214786,0,,,,,,,,,,
214795,0,,,,,,,,,,
214801,0,,,,,,,,,,
214810,0,,,,,,,,,,
214829,13,100,0,0,0,0,0,0,0,0,92
214883,86,10,52,8,1,1,0,0,0,26,84
214892,0,,,,,,,,,,
214944,0,,,,,,,,,,
214971,74,59,7,4,3,3,0,0,4,11,66
215008,0,,,,,,,,,,
215044,0,,,,,,,,,,
215053,0,,,,,,,,,,
215062,14009,43,5,6,12,12,0,0,3,4,56
215105,180,54,7,6,3,3,1,1,2,15,66
215114,352,62,13,4,7,7,0,0,4,7,59
215123,2855,48,14,2,11,11,0,0,16,8,60
215132,1000,47,6,4,24,24,0,0,2,10,66
215239,0,,,,,,,,,,
215266,0,,,,,,,,,,
215275,0,,,,,,,,,,
215284,0,,,,,,,,,,
215293,9343,53,4,4,6,6,0,0,2,6,57
215309,0,,,,,,,,,,
215336,0,,,,,,,,,,
215381,0,,,,,,,,,,
215390,0,,,,,,,,,,
215415,0,,,,,,,,,,
215424,206,69,19,2,1,0,0,0,3,2,50
215442,903,73,15,2,1,1,0,1,1,1,59
215479,0,,,,,,,,,,
215530,0,,,,,,,,,,
215585,0,,,,,,,,,,
215594,0,,,,,,,,,,
215619,34,97,0,0,0,0,0,0,3,0,71
215628,89,58,9,3,7,7,0,0,0,8,7
215637,0,,,,,,,,,,
215655,890,72,7,2,3,3,0,0,2,8,54
215682,0,,,,,,,,,,
215691,373,49,29,3,3,3,0,0,2,9,82
215743,509,70,6,6,4,4,0,0,1,14,68
215770,2685,60,14,4,5,4,0,0,1,11,64
215798,191,86,4,4,0,0,0,1,1,2,58
215813,51,69,0,2,4,4,0,0,0,2,0
215886,0,,,,,,,,,,
215929,1557,67,7,7,6,5,0,0,2,9,64
215947,346,77,7,5,4,4,0,0,3,2,71
215974,0,,,,,,,,,,
215983,0,,,,,,,,,,
215992,0,,,,,,,,,,
216010,894,79,8,4,1,1,0,0,2,2,63
216038,1286,89,3,2,1,1,0,0,1,4,75
216047,162,77,2,6,4,4,0,0,1,0,9
216074,0,,,,,,,,,,
216083,0,,,,,,,,,,
216162,0,,,,,,,,,,
216223,0,,,,,,,,,,
216278,3,67,0,33,0,0,0,0,0,0,67
216287,0,,,,,,,,,,
216296,0,,,,,,,,,,
216311,0,,,,,,,,,,
216339,10256,51,10,6,11,11,0,0,3,7,55
216348,17,71,18,6,0,0,0,0,0,0,18
216357,0,,,,,,,,,,
216366,4236,59,7,3,13,13,0,0,4,7,66
216418,0,,,,,,,,,,
216427,0,,,,,,,,,,
216436,0,,,,,,,,,,
216445,0,,,,,,,,,,
216454,0,,,,,,,,,,
216463,163,82,7,6,1,1,0,0,0,0,27
216524,0,,,,,,,,,,
216542,50,62,8,10,0,0,0,2,6,12,42
216551,0,,,,,,,,,,
216579,0,,,,,,,,,,
216597,4113,61,6,6,4,4,0,0,2,16,51
216630,0,,,,,,,,,,
216667,1,100,0,0,0,0,0,0,0,0,100
216694,344,75,6,1,1,1,0,0,1,15,61
216746,0,,,,,,,,,,
216764,2960,74,13,4,3,3,0,0,2,2,67
216773,0,,,,,,,,,,
216782,0,,,,,,,,,,
216807,71,23,0,0,0,0,0,0,0,77,68
216816,731,52,3,3,16,15,0,0,1,8,29
216825,0,,,,,,,,,,
216852,3254,59,19,6,3,3,0,1,2,7,73
216931,2677,82,6,3,3,3,0,0,2,4,77
216940,0,,,,,,,,,,
217013,455,60,2,3,0,0,0,0,0,35,80
217040,1,100,0,0,0,0,0,0,0,0,0
217059,267,86,2,2,3,3,0,0,2,4,63
217077,0,,,,,,,,,,
217156,3214,37,6,8,10,10,0,0,3,6,48
217165,289,73,3,4,4,4,0,1,4,8,52
217235,679,43,5,8,2,2,0,0,3,6,65
217305,167,46,4,6,2,2,0,0,2,33,67
217323,0,,,,,,,,,,
217402,542,79,5,4,2,1,0,0,3,6,59
217420,1082,69,6,11,2,2,0,0,1,11,79
217475,0,,,,,,,,,,
217484,2999,70,3,4,5,5,0,0,1,6,59
217493,473,26,1,4,5,5,0,0,2,4,64
217518,323,72,5,11,2,2,0,0,2,6,56
217536,626,57,3,5,0,0,0,0,2,33,64
217572,0,,,,,,,,,,
217581,0,,,,,,,,,,
217606,48,77,4,6,4,4,0,0,0,2,21
217615,0,,,,,,,,,,
217624,45,0,100,0,0,0,0,0,0,0,47
217633,548,66,21,4,1,1,0,0,1,4,53
217688,469,43,19,2,1,1,0,0,2,29,61
217712,0,,,,,,,,,,
217721,0,,,,,,,,,,
217749,358,69,1,4,4,3,1,0,2,10,41
217776,325,48,19,1,1,1,0,1,2,28,86
217794,0,,,,,,,,,,
217819,903,81,8,5,1,1,0,0,2,2,74
217828,0,,,,,,,,,,
217837,0,,,,,,,,,,
217864,852,77,14,5,1,1,0,0,1,2,52
217873,92,2,87,1,3,3,0,1,0,3,68
217882,5282,61,6,3,2,2,0,0,2,2,50
217891,0,,,,,,,,,,
217907,150,72,22,3,1,1,0,0,3,0,68
217925,503,53,19,4,6,6,0,0,0,5,44
217934,111,56,38,2,0,0,0,3,0,2,69
217961,487,80,9,1,1,1,0,0,0,7,86
217989,0,,,,,,,,,,
217998,121,24,24,0,0,0,0,0,0,52,32
218025,0,,,,,,,,,,
218043,0,,,,,,,,,,
218061,458,57,33,2,1,1,0,0,3,2,85
218070,179,85,8,3,2,1,1,0,1,1,85
218113,0,,,,,,,,,,
218140,0,,,,,,,,,,
218159,0,,,,,,,,,,
218195,0,,,,,,,,,,
218229,74,74,16,0,3,0,3,0,0,3,76
218238,67,52,40,0,1,1,0,0,1,1,54
218335,2615,69,9,5,7,7,0,0,4,4,60
218353,0,,,,,,,,,,
218399,0,,,,,,,,,,
218414,0,,,,,,,,,,
218441,259,56,14,2,0,0,0,0,0,27,54
218487,0,,,,,,,,,,
218520,0,,,,,,,,,,
218539,250,71,15,2,7,7,0,1,3,0,74
218645,355,64,16,4,1,1,0,0,2,9,67
218654,0,,,,,,,,,,
218663,8062,67,11,3,3,3,0,0,2,2,60
218672,0,,,,,,,,,,
218681,0,,,,,,,,,,
218690,0,,,,,,,,,,
218706,0,,,,,,,,,,
218724,724,79,12,3,1,1,0,0,1,1,70
218733,592,13,83,0,1,1,0,0,0,2,77
218742,139,78,12,3,1,1,0,0,1,3,88
218751,421,61,5,24,3,3,0,0,0,5,49
218821,0,,,,,,,,,,
218830,0,,,,,,,,,,
218858,0,,,,,,,,,,
218867,0,,,,,,,,,,
218885,0,,,,,,,,,,
218894,0,,,,,,,,,,
218919,0,,,,,,,,,,
218955,0,,,,,,,,,,
218964,926,67,22,4,1,1,0,0,1,0,76
218973,0,,,,,,,,,,
218991,0,,,,,,,,,,
219000,326,90,0,3,0,0,0,1,2,3,80
219037,0,,,,,,,,,,
219046,290,76,1,3,1,1,0,3,2,13,72
219082,389,60,8,4,9,8,1,2,1,1,30
219091,140,82,4,5,2,2,0,2,1,4,64
219125,0,,,,,,,,,,
219143,0,,,,,,,,,,
219170,0,,,,,,,,,,
219189,0,,,,,,,,,,
219198,182,88,1,1,1,1,0,3,0,6,63
219204,244,66,7,7,2,1,0,0,0,16,18
219213,0,,,,,,,,,,
219240,306,82,7,2,8,1,7,1,1,0,30
219259,442,96,0,1,0,0,0,1,0,1,78
219277,37,3,5,0,0,0,0,92,0,0,65
219295,14,79,7,0,0,0,0,7,0,7,100
219338,0,,,,,,,,,,
219347,350,60,4,3,3,3,0,2,2,1,25
219356,1560,64,2,2,2,2,0,2,1,1,58
219374,72,33,1,0,8,0,8,57,0,0,81
219383,296,89,2,1,2,2,0,0,2,4,58
219392,0,,,,,,,,,,
219408,0,,,,,,,,,,
219426,0,,,,,,,,,,
219453,0,,,,,,,,,,
219471,2476,82,2,3,2,2,0,2,3,2,57
219480,0,,,,,,,,,,
219505,0,,,,,,,,,,
219587,0,,,,,,,,,,
219596,0,,,,,,,,,,
219602,1083,71,13,4,2,1,0,0,4,2,67
219639,8,75,25,0,0,0,0,0,0,0,75
219709,1594,76,7,4,4,4,0,0,2,4,66
219718,847,44,46,2,1,1,0,0,2,4,64
219790,174,83,9,3,1,1,0,0,2,2,58
219806,786,83,7,2,1,0,0,0,1,2,69
219824,0,,,,,,,,,,
219833,298,53,23,4,3,3,0,0,1,7,57
219842,280,44,16,17,4,4,0,0,1,0,33
219851,0,,,,,,,,,,
219879,0,,,,,,,,,,
219888,0,,,,,,,,,,
219903,0,,,,,,,,,,
219921,0,,,,,,,,,,
219949,312,62,15,3,2,2,0,0,0,13,60
219976,1682,71,16,4,4,4,0,0,3,1,64
219994,0,,,,,,,,,,
220002,0,,,,,,,,,,
220057,0,,,,,,,,,,
220075,3049,78,6,2,3,3,0,0,2,3,66
220118,0,,,,,,,,,,
220127,0,,,,,,,,,,
220163,0,,,,,,,,,,
220181,37,3,32,11,16,16,0,0,3,27,70
220206,28,89,0,11,0,0,0,0,0,0,14
220215,491,36,47,0,1,1,0,0,0,15,67
220251,0,,,,,,,,,,
220279,0,,,,,,,,,,
220312,0,,,,,,,,,,
220321,0,,,,,,,,,,
220394,0,,,,,,,,,,
220400,0,,,,,,,,,,
220464,0,,,,,,,,,,
220473,335,72,8,2,1,1,0,1,1,12,47
220491,0,,,,,,,,,,
220516,369,79,4,1,1,1,0,0,2,11,71
220552,778,76,10,3,7,6,1,1,1,0,63
220598,0,,,,,,,,,,
220604,0,,,,,,,,,,
220613,503,66,7,15,1,1,0,0,2,4,55
220631,2845,70,5,1,8,8,0,0,0,14,60
220640,0,,,,,,,,,,
220701,9,89,0,0,0,0,0,0,0,0,56
220710,0,,,,,,,,,,
220756,0,,,,,,,,,,
220765,0,,,,,,,,,,
220792,828,8,82,5,4,4,0,1,0,0,57
220808,5,60,20,0,0,0,0,0,20,0,60
220853,0,,,,,,,,,,
220862,4225,55,25,3,5,5,0,0,2,0,61
220871,208,38,56,1,5,5,0,0,0,0,41
220978,2379,71,11,3,4,4,0,0,2,0,63
220996,266,85,7,3,5,5,0,0,1,0,53
221050,0,,,,,,,,,,
221096,0,,,,,,,,,,
221102,0,,,,,,,,,,
221148,0,,,,,,,,,,
221157,0,,,,,,,,,,
221184,0,,,,,,,,,,
221236,0,,,,,,,,,,
221281,0,,,,,,,,,,
221333,0,,,,,,,,,,
221351,28,79,4,4,0,0,0,4,4,4,43
221388,0,,,,,,,,,,
221397,0,,,,,,,,,,
221430,0,,,,,,,,,,
221485,0,,,,,,,,,,
221494,0,,,,,,,,,,
221519,87,86,5,1,0,0,0,0,1,0,46
221582,0,,,,,,,,,,
221591,0,,,,,,,,,,
221607,0,,,,,,,,,,
221616,0,,,,,,,,,,
221625,0,,,,,,,,,,
221634,0,,,,,,,,,,
221643,0,,,,,,,,,,
221661,411,66,14,10,4,4,1,0,2,0,80
221670,533,80,3,1,10,10,0,1,4,0,65
221731,31,100,0,0,0,0,0,0,0,0,68
221740,1399,77,7,4,3,3,0,0,4,2,58
221759,6079,70,5,4,2,2,0,0,2,3,54
221768,374,89,7,2,0,0,0,0,2,1,73
221829,0,,,,,,,,,,
221838,1653,38,42,2,2,2,0,0,3,1,67
221847,1180,81,4,2,1,1,0,0,2,1,56
221892,1616,53,36,4,1,1,0,0,2,3,72
221908,0,,,,,,,,,,
221953,328,86,5,2,1,1,0,0,1,3,69
221971,1063,65,26,2,4,4,0,0,0,2,68
221999,5963,63,8,5,5,5,0,0,3,2,59
222053,0,,,,,,,,,,
222062,0,,,,,,,,,,
222105,0,,,,,,,,,,
222178,1666,53,21,15,1,1,0,0,4,3,68
222567,0,,,,,,,,,,
222576,0,,,,,,,,,,
222628,993,46,25,11,6,6,0,1,0,2,66
222822,0,,,,,,,,,,
222831,1715,60,9,23,2,2,0,0,3,2,68
222877,9,44,44,11,0,0,0,0,0,0,11
222886,0,,,,,,,,,,
222938,0,,,,,,,,,,
222983,19,63,0,26,5,5,0,0,5,0,58
222992,0,,,,,,,,,,
223001,151,83,6,5,2,2,0,0,2,0,56
223056,0,,,,,,,,,,
223083,5,40,20,40,0,0,0,0,0,0,100
223117,81,60,16,7,5,5,0,1,0,0,17
223223,1581,47,4,10,25,25,0,0,0,1,55
223232,3029,66,6,10,4,4,0,1,4,3,50
223320,0,,,,,,,,,,
223427,0,,,,,,,,,,
223463,0,,,,,,,,,,
223472,0,,,,,,,,,,
223506,0,,,,,,,,,,
223524,0,,,,,,,,,,
223773,0,,,,,,,,,,
223816,0,,,,,,,,,,
223852,0,,,,,,,,,,
223898,0,,,,,,,,,,
223922,0,,,,,,,,,,
224004,822,38,22,31,2,1,0,0,2,5,69
224013,0,,,,,,,,,,
224110,0,,,,,,,,,,
224147,2153,44,6,35,5,5,0,0,1,1,65
224156,0,,,,,,,,,,
224226,1752,43,22,10,3,3,0,0,0,0,64
224244,1,0,0,100,0,0,0,0,0,0,100
224271,0,,,,,,,,,,
224305,2322,55,10,4,8,8,0,0,2,7,38
224323,1071,44,20,12,10,10,0,0,1,1,42
224350,0,,,,,,,,,,
224527,128,58,30,7,0,0,0,2,3,0,57
224545,391,67,16,6,2,2,0,0,2,4,62
224554,4141,48,17,15,5,5,0,0,4,2,65
224572,0,,,,,,,,,,
224615,0,,,,,,,,,,
224642,0,,,,,,,,,,
224660,0,,,,,,,,,,
224679,0,,,,,,,,,,
224712,123,81,8,5,2,2,0,1,3,0,64
224758,0,,,,,,,,,,
224776,7,14,14,0,0,0,0,0,0,0,86
224828,0,,,,,,,,,,
224891,0,,,,,,,,,,
224961,0,,,,,,,,,,
225070,0,,,,,,,,,,
225201,5,20,0,80,0,0,0,0,0,0,100
225247,582,62,9,16,2,2,0,0,1,6,52
225308,0,,,,,,,,,,
225371,0,,,,,,,,,,
225399,1111,25,29,19,4,4,0,0,2,15,75
225414,2749,35,12,22,10,10,0,0,2,1,63
225423,0,,,,,,,,,,
225432,1585,19,35,28,10,10,0,0,2,1,60
225502,1135,33,23,24,10,10,0,0,3,1,67
225511,7976,32,9,15,14,13,0,0,1,2,53
225520,0,,,,,,,,,,
225548,65,72,8,20,0,0,0,0,0,0,31
225575,0,,,,,,,,,,
225627,2705,28,10,38,12,11,0,0,2,5,57
225779,0,,,,,,,,,,
225788,0,,,,,,,,,,
225876,0,,,,,,,,,,
225885,0,,,,,,,,,,
225991,0,,,,,,,,,,
226019,0,,,,,,,,,,
226091,5879,50,21,18,2,2,0,0,2,1,73
226107,0,,,,,,,,,,
226116,0,,,,,,,,,,
226125,0,,,,,,,,,,
226134,0,,,,,,,,,,
226152,892,3,1,88,1,1,0,0,0,1,67
226204,0,,,,,,,,,,
226231,374,49,32,10,0,0,0,1,7,1,79
226277,0,,,,,,,,,,
226383,366,69,7,19,3,3,0,0,0,0,83
226408,0,,,,,,,,,,
226471,491,53,16,15,3,3,0,0,2,0,64
226578,0,,,,,,,,,,
226587,4,25,25,50,0,0,0,0,0,0,50
226675,0,,,,,,,,,,
226806,0,,,,,,,,,,
226833,730,62,11,11,3,3,0,0,2,1,69
226860,0,,,,,,,,,,
226879,0,,,,,,,,,,
226903,0,,,,,,,,,,
226930,0,,,,,,,,,,
227058,0,,,,,,,,,,
227146,0,,,,,,,,,,
227155,0,,,,,,,,,,
227182,0,,,,,,,,,,
227191,0,,,,,,,,,,
227216,6866,50,8,14,4,4,0,0,5,2,61
227225,0,,,,,,,,,,
227289,162,29,7,35,4,4,0,0,1,1,27
227298,0,,,,,,,,,,
227304,0,,,,,,,,,,
227313,0,,,,,,,,,,
227322,0,,,,,,,,,,
227331,1730,23,19,46,1,1,0,0,2,9,81
227368,3966,8,3,73,3,3,0,0,0,7,63
227377,0,,,,,,,,,,
227386,0,,,,,,,,,,
227401,0,,,,,,,,,,
227429,0,,,,,,,,,,
227526,992,3,72,6,5,5,0,0,0,1,64
227687,0,,,,,,,,,,
227748,0,,,,,,,,,,
227757,3132,37,3,6,9,9,0,0,2,3,37
227766,0,,,,,,,,,,
227845,512,46,8,29,5,5,0,0,4,6,67
227854,0,,,,,,,,,,
227863,1245,31,16,32,6,6,0,0,2,2,67
227881,2715,57,13,21,3,3,0,0,2,1,67
227924,0,,,,,,,,,,
227979,0,,,,,,,,,,
228042,99,64,4,28,1,1,0,1,2,0,73
228088,0,,,,,,,,,,
228149,1275,35,6,45,3,3,0,1,1,3,53
228158,0,,,,,,,,,,
228185,0,,,,,,,,,,
228194,942,48,9,27,7,7,0,0,2,7,51
228200,0,,,,,,,,,,
228219,0,,,,,,,,,,
228246,5170,49,8,12,7,7,0,0,2,1,47
228282,0,,,,,,,,,,
228316,0,,,,,,,,,,
228325,410,65,14,8,1,1,0,1,10,0,52
228343,0,,,,,,,,,,
228431,1746,67,14,11,1,1,0,0,3,0,71
228459,4457,52,7,26,3,3,0,0,2,1,65
228468,19,26,26,37,5,5,0,0,5,0,68
228486,0,,,,,,,,,,
228501,602,37,4,53,1,1,0,0,3,1,62
228529,1794,68,11,13,1,1,0,0,3,1,66
228547,0,,,,,,,,,,
228608,0,,,,,,,,,,
228635,2266,31,4,11,19,19,0,0,3,9,52
228644,2518,43,5,28,14,14,0,0,3,3,59
228653,2590,45,8,17,19,19,0,0,2,4,66
228699,0,,,,,,,,,,
228705,1565,13,3,35,2,2,0,0,1,0,45
228723,14936,42,4,12,7,7,0,0,2,2,46
228769,13427,37,13,16,7,7,0,0,3,1,66
228778,11028,45,3,12,8,8,0,0,2,3,49
228787,8883,22,3,5,9,9,0,0,2,3,43
228796,3687,15,4,62,2,2,0,0,0,2,58
228802,2873,57,13,14,6,6,0,0,3,3,69
228866,248,46,11,18,12,10,1,1,2,10,52
228875,1473,62,6,11,3,3,0,1,2,9,58
228884,0,,,,,,,,,,
228909,2276,44,7,12,31,30,0,1,0,2,59
228981,32,69,6,22,0,0,0,0,0,3,47
229018,1090,49,7,35,2,2,0,1,3,1,63
229027,4276,29,7,41,4,4,0,0,2,5,57
229063,2128,6,68,11,10,10,0,1,0,0,61
229115,6252,52,5,15,3,3,0,0,3,1,54
229160,780,50,17,16,6,5,1,1,6,3,67
229179,5130,49,16,18,9,9,0,0,3,1,88
229267,163,51,5,32,6,6,0,0,2,1,55
229300,4618,36,10,16,20,19,0,0,2,4,66
229337,3563,51,7,16,15,15,0,1,0,7,67
229355,0,,,,,,,,,,
229416,0,,,,,,,,,,
229425,0,,,,,,,,,,
229504,0,,,,,,,,,,
229522,0,,,,,,,,,,
229540,0,,,,,,,,,,
229656,0,,,,,,,,,,
229780,1148,41,21,25,4,3,1,1,5,2,54
229799,0,,,,,,,,,,
229814,2653,64,7,16,6,6,0,0,2,0,57
229832,0,,,,,,,,,,
229841,0,,,,,,,,,,
229887,0,,,,,,,,,,
229957,0,,,,,,,,,,
230010,0,,,,,,,,,,
230038,3058,78,0,5,2,2,1,0,3,1,40
230047,0,,,,,,,,,,
230056,0,,,,,,,,,,
230065,0,,,,,,,,,,
230144,0,,,,,,,,,,
230162,0,,,,,,,,,,
230171,22,82,0,9,5,5,0,0,5,0,27
230199,0,,,,,,,,,,
230205,0,,,,,,,,,,
230214,0,,,,,,,,,,
230366,0,,,,,,,,,,
230418,0,,,,,,,,,,
230490,0,,,,,,,,,,
230597,0,,,,,,,,,,
230603,925,79,2,5,3,2,1,1,0,9,54
230621,0,,,,,,,,,,
230630,0,,,,,,,,,,
230676,0,,,,,,,,,,
230728,3052,79,1,5,3,3,0,1,2,3,55
230737,534,82,1,8,2,1,1,0,2,2,42
230746,0,,,,,,,,,,
230764,8280,63,1,7,5,5,0,0,3,5,47
230782,782,56,0,4,1,1,0,1,1,34,56
230807,509,68,2,11,6,6,1,1,3,5,59
230816,76,79,7,1,5,5,0,0,1,7,71
230834,304,87,2,2,0,0,0,0,1,6,74
230852,731,62,13,7,5,5,0,1,2,10,54
230861,0,,,,,,,,,,
230889,260,60,5,1,2,2,0,2,5,26,72
230898,259,78,1,5,0,0,0,1,2,13,70
230913,299,80,2,2,1,1,0,1,2,11,79
230940,0,,,,,,,,,,
230959,47,66,0,0,0,0,0,0,0,13,83
230977,0,,,,,,,,,,
230995,804,72,7,8,4,3,0,0,3,6,31
231004,0,,,,,,,,,,
231059,256,78,2,1,1,1,0,0,3,9,78
231068,146,59,5,5,2,2,0,0,3,6,66
231077,75,89,4,4,0,0,0,0,0,3,77
231086,0,,,,,,,,,,
231095,0,,,,,,,,,,
231147,666,64,8,6,4,3,1,0,2,11,57
231165,6,67,0,0,0,0,0,0,33,0,17
231174,2067,72,3,6,5,5,0,0,3,6,60
231280,0,,,,,,,,,,
231411,0,,,,,,,,,,
231420,0,,,,,,,,,,
231536,0,,,,,,,,,,
231554,209,58,12,6,16,16,0,0,1,6,65
231581,18,22,39,11,0,0,0,0,11,17,61
231624,2440,64,8,5,4,4,0,0,3,3,52
231651,5536,48,36,6,2,2,0,0,3,1,63
231688,0,,,,,,,,,,
231697,0,,,,,,,,,,
231712,100,84,2,5,0,0,0,1,7,0,69
231721,0,,,,,,,,,,
231785,0,,,,,,,,,,
231828,0,,,,,,,,,,
