SchoolID,TotalEnrollment,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentIndian,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercentTwoPlus,GraduatePercentUnknown,GraduatePercentInternational,GraduatePercentWomen,GraduatePercentMen
158787,72,0,,,,,,,,,,,,
158884,2950,0,,,,,,,,,,,,
159027,109,0,,,,,,,,,,,,
159197,513,0,,,,,,,,,,,,
159328,104,0,,,,,,,,,,,,
159382,5330,0,,,,,,,,,,,,
159407,3623,0,,,,,,,,,,,,
159513,197,0,,,,,,,,,,,,
159522,134,0,,,,,,,,,,,,
159531,31,0,,,,,,,,,,,,
159601,10,0,,,,,,,,,,,,
160010,1044,0,,,,,,,,,,,,
160117,102,0,,,,,,,,,,,,
160126,45,0,,,,,,,,,,,,
160199,45,0,,,,,,,,,,,,
160320,2538,0,,,,,,,,,,,,
160409,99,0,,,,,,,,,,,,
160472,159,0,,,,,,,,,,,,
160481,2426,0,,,,,,,,,,,,
160524,247,0,,,,,,,,,,,,
160579,3316,0,,,,,,,,,,,,
160597,106,0,,,,,,,,,,,,
160649,3156,0,,,,,,,,,,,,
160667,5716,0,,,,,,,,,,,,
160977,1753,0,,,,,,,,,,,,
161004,1850,0,,,,,,,,,,,,
161022,228,0,,,,,,,,,,,,
161077,4121,0,,,,,,,,,,,,
161086,2284,0,,,,,,,,,,,,
161138,2531,0,,,,,,,,,,,,
161192,2381,0,,,,,,,,,,,,
161208,43,0,,,,,,,,,,,,
161484,772,0,,,,,,,,,,,,
161493,118,0,,,,,,,,,,,,
161527,261,0,,,,,,,,,,,,
161545,7205,0,,,,,,,,,,,,
161581,685,0,,,,,,,,,,,,
161688,2665,0,,,,,,,,,,,,
161767,11158,0,,,,,,,,,,,,
161800,132,0,,,,,,,,,,,,
161855,39,0,,,,,,,,,,,,
161864,3939,0,,,,,,,,,,,,
162104,1845,0,,,,,,,,,,,,
162122,4984,0,,,,,,,,,,,,
162168,1980,0,,,,,,,,,,,,
162335,43,0,,,,,,,,,,,,
162371,529,0,,,,,,,,,,,,
162557,6796,0,,,,,,,,,,,,
162609,701,0,,,,,,,,,,,,
162690,5433,0,,,,,,,,,,,,
162706,5108,0,,,,,,,,,,,,
162779,8540,0,,,,,,,,,,,,
162830,84,0,,,,,,,,,,,,
163028,1075,0,,,,,,,,,,,,
163347,373,0,,,,,,,,,,,,
163408,68,0,,,,,,,,,,,,
163426,17780,0,,,,,,,,,,,,
163541,241,0,,,,,,,,,,,,
163657,10513,0,,,,,,,,,,,,
163815,36,0,,,,,,,,,,,,
164155,4465,0,,,,,,,,,,,,
164216,916,0,,,,,,,,,,,,
164313,2636,0,,,,,,,,,,,,
164465,1910,0,,,,,,,,,,,,
164535,48,0,,,,,,,,,,,,
164599,51,0,,,,,,,,,,,,
164614,33,0,,,,,,,,,,,,
164775,1572,0,,,,,,,,,,,,
165033,6096,0,,,,,,,,,,,,
165060,152,0,,,,,,,,,,,,
165112,8545,0,,,,,,,,,,,,
165194,2604,0,,,,,,,,,,,,
165255,163,0,,,,,,,,,,,,
165264,717,0,,,,,,,,,,,,
165556,27,0,,,,,,,,,,,,
165574,1151,0,,,,,,,,,,,,
165608,56,0,,,,,,,,,,,,
165635,210,0,,,,,,,,,,,,
165750,98,0,,,,,,,,,,,,
165884,592,0,,,,,,,,,,,,
165981,1544,0,,,,,,,,,,,,
166018,717,0,,,,,,,,,,,,
166124,3035,0,,,,,,,,,,,,
166133,3706,0,,,,,,,,,,,,
166407,195,0,,,,,,,,,,,,
166498,59,0,,,,,,,,,,,,
166647,3973,0,,,,,,,,,,,,
166805,48,0,,,,,,,,,,,,
166823,5029,0,,,,,,,,,,,,
166887,8280,0,,,,,,,,,,,,
166911,276,0,,,,,,,,,,,,
166957,3204,0,,,,,,,,,,,,
167039,15,0,,,,,,,,,,,,
167297,151,0,,,,,,,,,,,,
167312,4833,0,,,,,,,,,,,,
167376,4510,0,,,,,,,,,,,,
167525,2603,0,,,,,,,,,,,,
167534,6930,0,,,,,,,,,,,,
167631,1631,0,,,,,,,,,,,,
167792,312,0,,,,,,,,,,,,
167871,144,0,,,,,,,,,,,,
167905,4561,0,,,,,,,,,,,,
168032,21,0,,,,,,,,,,,,
168218,2418,0,,,,,,,,,,,,
168281,1778,0,,,,,,,,,,,,
168546,1354,0,,,,,,,,,,,,
168555,32,0,,,,,,,,,,,,
168573,689,0,,,,,,,,,,,,
168607,1530,0,,,,,,,,,,,,
168883,1996,0,,,,,,,,,,,,
168892,104,0,,,,,,,,,,,,
169187,103,0,,,,,,,,,,,,
169275,6482,0,,,,,,,,,,,,
169284,285,0,,,,,,,,,,,,
169503,263,0,,,,,,,,,,,,
169521,7646,0,,,,,,,,,,,,
169576,141,0,,,,,,,,,,,,
169655,1645,0,,,,,,,,,,,,
169761,547,0,,,,,,,,,,,,
169813,48,0,,,,,,,,,,,,
169974,1215,0,,,,,,,,,,,,
169992,844,0,,,,,,,,,,,,
170055,12142,0,,,,,,,,,,,,
170091,130,0,,,,,,,,,,,,
170240,11239,0,,,,,,,,,,,,
170301,3368,0,,,,,,,,,,,,
170444,4975,0,,,,,,,,,,,,
170532,1196,0,,,,,,,,,,,,
170541,6320,0,,,,,,,,,,,,
170550,3734,0,,,,,,,,,,,,
170587,1538,0,,,,,,,,,,,,
170611,100,0,,,,,,,,,,,,
170620,2904,0,,,,,,,,,,,,
170639,1669,0,,,,,,,,,,,,
170657,9207,0,,,,,,,,,,,,
170736,35,0,,,,,,,,,,,,
170790,15983,0,,,,,,,,,,,,
171012,82,0,,,,,,,,,,,,
171155,3416,0,,,,,,,,,,,,
171225,2250,0,,,,,,,,,,,,
171234,1587,0,,,,,,,,,,,,
171304,3518,0,,,,,,,,,,,,
171395,1540,0,,,,,,,,,,,,
171483,3146,0,,,,,,,,,,,,
171535,13831,0,,,,,,,,,,,,
171775,52,0,,,,,,,,,,,,
171881,153,0,,,,,,,,,,,,
171988,96,0,,,,,,,,,,,,
171997,153,0,,,,,,,,,,,,
172015,87,0,,,,,,,,,,,,
172200,7596,0,,,,,,,,,,,,
172291,3105,0,,,,,,,,,,,,
172307,1953,0,,,,,,,,,,,,
172422,118,0,,,,,,,,,,,,
172495,269,0,,,,,,,,,,,,
172617,10756,0,,,,,,,,,,,,
172635,12554,0,,,,,,,,,,,,
172671,1028,0,,,,,,,,,,,,
172680,84,0,,,,,,,,,,,,
172866,118,0,,,,,,,,,,,,
172918,3038,0,,,,,,,,,,,,
172954,1822,0,,,,,,,,,,,,
172963,7843,0,,,,,,,,,,,,
173063,3591,0,,,,,,,,,,,,
173115,901,0,,,,,,,,,,,,
173203,4532,0,,,,,,,,,,,,
173258,2069,0,,,,,,,,,,,,
173416,2662,0,,,,,,,,,,,,
173461,4001,0,,,,,,,,,,,,
173559,5414,0,,,,,,,,,,,,
173638,3438,0,,,,,,,,,,,,
173647,1952,0,,,,,,,,,,,,
173708,3891,0,,,,,,,,,,,,
173735,3020,0,,,,,,,,,,,,
173744,608,0,,,,,,,,,,,,
173799,3689,0,,,,,,,,,,,,
173902,2142,0,,,,,,,,,,,,
173911,2652,0,,,,,,,,,,,,
174075,2518,0,,,,,,,,,,,,
174136,6269,0,,,,,,,,,,,,
174190,56,0,,,,,,,,,,,,
174251,1020,0,,,,,,,,,,,,
174321,108,0,,,,,,,,,,,,
174376,5195,0,,,,,,,,,,,,
174428,9620,0,,,,,,,,,,,,
174473,2477,0,,,,,,,,,,,,
174525,117,0,,,,,,,,,,,,
174570,1913,0,,,,,,,,,,,,
174738,4714,0,,,,,,,,,,,,
174756,3565,0,,,,,,,,,,,,
174844,3074,0,,,,,,,,,,,,
174978,157,0,,,,,,,,,,,,
175041,5155,0,,,,,,,,,,,,
175120,270,0,,,,,,,,,,,,
175227,1424,0,,,,,,,,,,,,
175236,2855,0,,,,,,,,,,,,
175263,2020,0,,,,,,,,,,,,
175315,8248,0,,,,,,,,,,,,
175494,105,0,,,,,,,,,,,,
175519,1808,0,,,,,,,,,,,,
175573,2834,0,,,,,,,,,,,,
175643,2523,0,,,,,,,,,,,,
175652,3642,0,,,,,,,,,,,,
175698,22,0,,,,,,,,,,,,
175722,33,0,,,,,,,,,,,,
175786,9332,0,,,,,,,,,,,,
175810,4959,0,,,,,,,,,,,,
175829,4937,0,,,,,,,,,,,,
175883,4305,0,,,,,,,,,,,,
175935,2556,0,,,,,,,,,,,,
176008,2037,0,,,,,,,,,,,,
176062,51,0,,,,,,,,,,,,
176071,8091,0,,,,,,,,,,,,
176169,3338,0,,,,,,,,,,,,
176178,7520,0,,,,,,,,,,,,
176239,5620,0,,,,,,,,,,,,
176318,429,0,,,,,,,,,,,,
176336,69,0,,,,,,,,,,,,
176354,1752,0,,,,,,,,,,,,
176433,60,0,,,,,,,,,,,,
176716,120,0,,,,,,,,,,,,
176798,212,0,,,,,,,,,,,,
176947,1017,0,,,,,,,,,,,,
176983,39,0,,,,,,,,,,,,
177083,41,0,,,,,,,,,,,,
177117,266,0,,,,,,,,,,,,
177135,3865,0,,,,,,,,,,,,
177250,2638,0,,,,,,,,,,,,
177302,488,0,,,,,,,,,,,,
177436,24,0,,,,,,,,,,,,
177472,11036,0,,,,,,,,,,,,
177551,1098,0,,,,,,,,,,,,
177588,60,0,,,,,,,,,,,,
177603,108,0,,,,,,,,,,,,
177676,3769,0,,,,,,,,,,,,
177685,149,0,,,,,,,,,,,,
177746,789,0,,,,,,,,,,,,
177931,22,0,,,,,,,,,,,,
177977,2259,0,,,,,,,,,,,,
177995,12994,0,,,,,,,,,,,,
178077,88,0,,,,,,,,,,,,
178183,151,0,,,,,,,,,,,,
178217,2389,0,,,,,,,,,,,,
178448,4997,0,,,,,,,,,,,,
178527,62,0,,,,,,,,,,,,
178697,1427,0,,,,,,,,,,,,
178767,95,0,,,,,,,,,,,,
178828,14,0,,,,,,,,,,,,
178891,1696,0,,,,,,,,,,,,
179195,32,0,,,,,,,,,,,,
179308,14627,0,,,,,,,,,,,,
179344,1726,0,,,,,,,,,,,,
179511,108,0,,,,,,,,,,,,
179539,3754,0,,,,,,,,,,,,
179645,2682,0,,,,,,,,,,,,
179715,1847,0,,,,,,,,,,,,
179946,593,0,,,,,,,,,,,,
179991,35,0,,,,,,,,,,,,
180054,282,0,,,,,,,,,,,,
180063,13,0,,,,,,,,,,,,
180081,699,0,,,,,,,,,,,,
180090,62,0,,,,,,,,,,,,
180151,406,0,,,,,,,,,,,,
180160,242,0,,,,,,,,,,,,
180197,2201,0,,,,,,,,,,,,
180203,133,0,,,,,,,,,,,,
180212,534,0,,,,,,,,,,,,
180249,1318,0,,,,,,,,,,,,
180276,1485,0,,,,,,,,,,,,
180328,378,0,,,,,,,,,,,,
180373,670,0,,,,,,,,,,,,
180902,6862,0,,,,,,,,,,,,
180957,72,0,,,,,,,,,,,,
181145,25,0,,,,,,,,,,,,
181190,98,0,,,,,,,,,,,,
181303,15964,0,,,,,,,,,,,,
181312,2066,0,,,,,,,,,,,,
181419,624,0,,,,,,,,,,,,
181491,5595,0,,,,,,,,,,,,
181543,23,0,,,,,,,,,,,,
181640,9799,0,,,,,,,,,,,,
181765,259,0,,,,,,,,,,,,
181817,1508,0,,,,,,,,,,,,
181880,213,0,,,,,,,,,,,,
182005,29081,0,,,,,,,,,,,,
182148,545,0,,,,,,,,,,,,
182306,2936,0,,,,,,,,,,,,
182500,10006,0,,,,,,,,,,,,
182564,4188,0,,,,,,,,,,,,
182704,82,0,,,,,,,,,,,,
182722,168,0,,,,,,,,,,,,
182892,93,0,,,,,,,,,,,,
182917,58,0,,,,,,,,,,,,
183035,24,0,,,,,,,,,,,,
183099,2613,0,,,,,,,,,,,,
183105,508,0,,,,,,,,,,,,
183114,674,0,,,,,,,,,,,,
183123,695,0,,,,,,,,,,,,
183132,2012,0,,,,,,,,,,,,
183141,1262,0,,,,,,,,,,,,
183150,1440,0,,,,,,,,,,,,
183202,61,0,,,,,,,,,,,,
183248,96,0,,,,,,,,,,,,
183275,95,0,,,,,,,,,,,,
183488,874,0,,,,,,,,,,,,
183600,35,0,,,,,,,,,,,,
183655,4273,0,,,,,,,,,,,,
183725,404,0,,,,,,,,,,,,
183743,11801,0,,,,,,,,,,,,
183859,9916,0,,,,,,,,,,,,
183877,6547,0,,,,,,,,,,,,
183938,7591,0,,,,,,,,,,,,
183983,54,0,,,,,,,,,,,,
184056,586,0,,,,,,,,,,,,
184092,735,0,,,,,,,,,,,,
184180,6069,0,,,,,,,,,,,,
184205,2557,0,,,,,,,,,,,,
184427,324,0,,,,,,,,,,,,
184481,6790,0,,,,,,,,,,,,
184506,113,0,,,,,,,,,,,,
184746,134,0,,,,,,,,,,,,
184791,5390,0,,,,,,,,,,,,
184816,125,0,,,,,,,,,,,,
184959,929,0,,,,,,,,,,,,
184968,181,0,,,,,,,,,,,,
184995,7229,0,,,,,,,,,,,,
185396,1648,0,,,,,,,,,,,,
185466,381,0,,,,,,,,,,,,
185509,6219,0,,,,,,,,,,,,
185536,11471,0,,,,,,,,,,,,
185679,572,0,,,,,,,,,,,,
185721,456,0,,,,,,,,,,,,
185767,229,0,,,,,,,,,,,,
185873,7429,0,,,,,,,,,,,,
185970,113,0,,,,,,,,,,,,
186016,464,0,,,,,,,,,,,,
186034,5165,0,,,,,,,,,,,,
186052,996,0,,,,,,,,,,,,
186274,185,0,,,,,,,,,,,,
186405,15,0,,,,,,,,,,,,
186423,53,0,,,,,,,,,,,,
186469,1094,0,,,,,,,,,,,,
186593,174,0,,,,,,,,,,,,
186645,6587,0,,,,,,,,,,,,
186900,78,0,,,,,,,,,,,,
187000,500,0,,,,,,,,,,,,
187198,8081,0,,,,,,,,,,,,
187505,538,0,,,,,,,,,,,,
187532,19067,0,,,,,,,,,,,,
187620,6849,0,,,,,,,,,,,,
187639,2328,0,,,,,,,,,,,,
187666,2044,0,,,,,,,,,,,,
187903,2118,0,,,,,,,,,,,,
187912,459,0,,,,,,,,,,,,
187958,1677,0,,,,,,,,,,,,
187976,376,0,,,,,,,,,,,,
187994,1088,0,,,,,,,,,,,,
188003,1171,0,,,,,,,,,,,,
188021,834,0,,,,,,,,,,,,
188049,1309,0,,,,,,,,,,,,
188058,1310,0,,,,,,,,,,,,
188100,6196,0,,,,,,,,,,,,
188137,3478,0,,,,,,,,,,,,
188216,233,0,,,,,,,,,,,,
188225,854,0,,,,,,,,,,,,
188261,482,0,,,,,,,,,,,,
188289,61,0,,,,,,,,,,,,
188438,2723,0,,,,,,,,,,,,
188517,224,0,,,,,,,,,,,,
188650,156,0,,,,,,,,,,,,
188669,88,0,,,,,,,,,,,,
188678,225,0,,,,,,,,,,,,
188687,282,0,,,,,,,,,,,,
188890,1300,0,,,,,,,,,,,,
188915,29,0,,,,,,,,,,,,
188942,289,0,,,,,,,,,,,,
189097,3353,0,,,,,,,,,,,,
189219,161,0,,,,,,,,,,,,
189255,107,0,,,,,,,,,,,,
189273,83,0,,,,,,,,,,,,
189282,273,0,,,,,,,,,,,,
189404,75,0,,,,,,,,,,,,
189468,149,0,,,,,,,,,,,,
189477,140,0,,,,,,,,,,,,
189547,5429,0,,,,,,,,,,,,
189565,471,0,,,,,,,,,,,,
189583,1840,0,,,,,,,,,,,,
189592,333,0,,,,,,,,,,,,
189714,328,0,,,,,,,,,,,,
189811,945,0,,,,,,,,,,,,
189839,3451,0,,,,,,,,,,,,
189990,728,0,,,,,,,,,,,,
190008,50,0,,,,,,,,,,,,
190053,1015,0,,,,,,,,,,,,
190071,112,0,,,,,,,,,,,,
190169,1696,0,,,,,,,,,,,,
190239,147,0,,,,,,,,,,,,
190318,213,0,,,,,,,,,,,,
190442,3637,0,,,,,,,,,,,,
190451,179,0,,,,,,,,,,,,
190521,18225,0,,,,,,,,,,,,
190530,6465,0,,,,,,,,,,,,
190585,5526,0,,,,,,,,,,,,
190619,19070,0,,,,,,,,,,,,
190628,13998,0,,,,,,,,,,,,
190646,3846,0,,,,,,,,,,,,
190655,13767,0,,,,,,,,,,,,
190673,10251,0,,,,,,,,,,,,
190707,19,0,,,,,,,,,,,,
190752,57,0,,,,,,,,,,,,
190840,6387,0,,,,,,,,,,,,
190956,132,0,,,,,,,,,,,,
191083,7618,0,,,,,,,,,,,,
191199,5457,0,,,,,,,,,,,,
191302,1761,0,,,,,,,,,,,,
191311,313,0,,,,,,,,,,,,
191339,4288,0,,,,,,,,,,,,
191515,2048,0,,,,,,,,,,,,
191597,722,0,,,,,,,,,,,,
191612,1863,0,,,,,,,,,,,,
191719,9443,0,,,,,,,,,,,,
191728,1042,0,,,,,,,,,,,,
191940,160,0,,,,,,,,,,,,
191959,53,0,,,,,,,,,,,,
191986,3772,0,,,,,,,,,,,,
192004,251,0,,,,,,,,,,,,
192022,2252,0,,,,,,,,,,,,
192165,206,0,,,,,,,,,,,,
192484,47,0,,,,,,,,,,,,
192509,367,0,,,,,,,,,,,,
192624,129,0,,,,,,,,,,,,
192688,465,0,,,,,,,,,,,,
192800,10,0,,,,,,,,,,,,
192864,1648,0,,,,,,,,,,,,
192961,125,0,,,,,,,,,,,,
192970,12,0,,,,,,,,,,,,
193201,385,0,,,,,,,,,,,,
193265,69,0,,,,,,,,,,,,
193283,5762,0,,,,,,,,,,,,
193326,8530,0,,,,,,,,,,,,
193380,115,0,,,,,,,,,,,,
193478,11984,0,,,,,,,,,,,,
193609,71,0,,,,,,,,,,,,
193858,281,0,,,,,,,,,,,,
193946,4217,0,,,,,,,,,,,,
193991,42,0,,,,,,,,,,,,
194028,1615,0,,,,,,,,,,,,
194189,94,0,,,,,,,,,,,,
194222,8112,0,,,,,,,,,,,,
194240,5372,0,,,,,,,,,,,,
194435,67,0,,,,,,,,,,,,
194499,846,0,,,,,,,,,,,,
194569,137,0,,,,,,,,,,,,
194693,48,0,,,,,,,,,,,,
194718,81,0,,,,,,,,,,,,
194736,161,0,,,,,,,,,,,,
195058,5763,0,,,,,,,,,,,,
195067,342,0,,,,,,,,,,,,
195191,283,0,,,,,,,,,,,,
195289,132,0,,,,,,,,,,,,
195322,3884,0,,,,,,,,,,,,
195526,2776,0,,,,,,,,,,,,
195702,146,0,,,,,,,,,,,,
195784,661,0,,,,,,,,,,,,
195988,1809,0,,,,,,,,,,,,
196006,3749,0,,,,,,,,,,,,
196015,2919,0,,,,,,,,,,,,
196033,1792,0,,,,,,,,,,,,
196389,1160,0,,,,,,,,,,,,
196431,353,0,,,,,,,,,,,,
196565,4720,0,,,,,,,,,,,,
196583,73,0,,,,,,,,,,,,
196653,1104,0,,,,,,,,,,,,
196699,3001,0,,,,,,,,,,,,
196866,2082,0,,,,,,,,,,,,
197018,2006,0,,,,,,,,,,,,
197036,4508,0,,,,,,,,,,,,
197133,2456,0,,,,,,,,,,,,
197142,545,0,,,,,,,,,,,,
197221,105,0,,,,,,,,,,,,
197230,357,0,,,,,,,,,,,,
197285,891,0,,,,,,,,,,,,
197294,9031,0,,,,,,,,,,,,
197337,55,0,,,,,,,,,,,,
197531,549,0,,,,,,,,,,,,
197814,2582,0,,,,,,,,,,,,
197850,3548,0,,,,,,,,,,,,
197887,6297,0,,,,,,,,,,,,
197966,1785,0,,,,,,,,,,,,
197993,195,0,,,,,,,,,,,,
198011,990,0,,,,,,,,,,,,
198039,2822,0,,,,,,,,,,,,
198084,1845,0,,,,,,,,,,,,
198118,3764,0,,,,,,,,,,,,
198154,14119,0,,,,,,,,,,,,
198206,1579,0,,,,,,,,,,,,
198233,4413,0,,,,,,,,,,,,
198251,5574,0,,,,,,,,,,,,
198260,18446,0,,,,,,,,,,,,
198321,1890,0,,,,,,,,,,,,
198330,3457,0,,,,,,,,,,,,
198367,2851,0,,,,,,,,,,,,
198376,3959,0,,,,,,,,,,,,
198385,1904,0,,,,,,,,,,,,
198455,4354,0,,,,,,,,,,,,
198491,1036,0,,,,,,,,,,,,
198534,10877,0,,,,,,,,,,,,
198552,8716,0,,,,,,,,,,,,
198570,5871,0,,,,,,,,,,,,
198622,10443,0,,,,,,,,,,,,
198640,1013,0,,,,,,,,,,,,
198668,1260,0,,,,,,,,,,,,
198710,1810,0,,,,,,,,,,,,
198729,1376,0,,,,,,,,,,,,
198774,4680,0,,,,,,,,,,,,
198817,2387,0,,,,,,,,,,,,
198844,129,0,,,,,,,,,,,,
198871,413,0,,,,,,,,,,,,
198905,819,0,,,,,,,,,,,,
198914,863,0,,,,,,,,,,,,
198923,1203,0,,,,,,,,,,,,
198978,152,0,,,,,,,,,,,,
198987,3617,0,,,,,,,,,,,,
199005,33,0,,,,,,,,,,,,
199023,1085,0,,,,,,,,,,,,
199078,154,0,,,,,,,,,,,,
199087,2425,0,,,,,,,,,,,,
199263,379,0,,,,,,,,,,,,
199272,730,0,,,,,,,,,,,,
199324,1250,0,,,,,,,,,,,,
199333,7371,0,,,,,,,,,,,,
199421,2648,0,,,,,,,,,,,,
199449,2411,0,,,,,,,,,,,,
199458,177,0,,,,,,,,,,,,
199467,591,0,,,,,,,,,,,,
199476,1989,0,,,,,,,,,,,,
199485,1777,0,,,,,,,,,,,,
199494,6862,0,,,,,,,,,,,,
199625,1680,0,,,,,,,,,,,,
199634,3824,0,,,,,,,,,,,,
199689,179,0,,,,,,,,,,,,
199722,1397,0,,,,,,,,,,,,
199731,2109,0,,,,,,,,,,,,
199740,2527,0,,,,,,,,,,,,
199768,2758,0,,,,,,,,,,,,
199786,3739,0,,,,,,,,,,,,
199795,969,0,,,,,,,,,,,,
199838,2841,0,,,,,,,,,,,,
199856,22763,0,,,,,,,,,,,,
199883,134,0,,,,,,,,,,,,
199892,2883,0,,,,,,,,,,,,
199908,1791,0,,,,,,,,,,,,
199926,2405,0,,,,,,,,,,,,
199953,1751,0,,,,,,,,,,,,
199980,36,0,,,,,,,,,,,,
200013,44,0,,,,,,,,,,,,
200022,4065,0,,,,,,,,,,,,
200086,158,0,,,,,,,,,,,,
200110,44,0,,,,,,,,,,,,
200192,1810,0,,,,,,,,,,,,
200208,325,0,,,,,,,,,,,,
200305,3140,0,,,,,,,,,,,,
200314,1180,0,,,,,,,,,,,,
200341,912,0,,,,,,,,,,,,
200554,542,0,,,,,,,,,,,,
200590,182,0,,,,,,,,,,,,
200785,381,0,,,,,,,,,,,,
200846,1361,0,,,,,,,,,,,,
200873,70,0,,,,,,,,,,,,
201034,527,0,,,,,,,,,,,,
201098,35,0,,,,,,,,,,,,
201131,161,0,,,,,,,,,,,,
201159,234,0,,,,,,,,,,,,
201177,241,0,,,,,,,,,,,,
201283,833,0,,,,,,,,,,,,
201432,1928,0,,,,,,,,,,,,
201469,522,0,,,,,,,,,,,,
201478,163,0,,,,,,,,,,,,
201496,483,0,,,,,,,,,,,,
201539,87,0,,,,,,,,,,,,
201672,2890,0,,,,,,,,,,,,
201681,56,0,,,,,,,,,,,,
201803,73,0,,,,,,,,,,,,
201821,765,0,,,,,,,,,,,,
201867,104,0,,,,,,,,,,,,
201928,8681,0,,,,,,,,,,,,
201946,8324,0,,,,,,,,,,,,
201955,7166,0,,,,,,,,,,,,
201973,4724,0,,,,,,,,,,,,
202046,566,0,,,,,,,,,,,,
202152,114,0,,,,,,,,,,,,
202222,26663,0,,,,,,,,,,,,
202356,17407,0,,,,,,,,,,,,
202435,95,0,,,,,,,,,,,,
202453,60,0,,,,,,,,,,,,
202523,2405,0,,,,,,,,,,,,
202648,4548,0,,,,,,,,,,,,
202657,375,0,,,,,,,,,,,,
202888,59,0,,,,,,,,,,,,
202912,457,0,,,,,,,,,,,,
202949,138,0,,,,,,,,,,,,
202985,30,0,,,,,,,,,,,,
203030,37,0,,,,,,,,,,,,
203146,327,0,,,,,,,,,,,,
203155,1846,0,,,,,,,,,,,,
203234,91,0,,,,,,,,,,,,
203289,44,0,,,,,,,,,,,,
203331,15493,0,,,,,,,,,,,,
203386,3091,0,,,,,,,,,,,,
203438,93,0,,,,,,,,,,,,
203447,1762,0,,,,,,,,,,,,
203456,1056,0,,,,,,,,,,,,
203474,2029,0,,,,,,,,,,,,
203483,1885,0,,,,,,,,,,,,
203492,1463,0,,,,,,,,,,,,
203526,2154,0,,,,,,,,,,,,
203535,2184,0,,,,,,,,,,,,
203599,4654,0,,,,,,,,,,,,
203614,427,0,,,,,,,,,,,,
203678,3968,0,,,,,,,,,,,,
203720,165,0,,,,,,,,,,,,
203739,24,0,,,,,,,,,,,,
203748,9410,0,,,,,,,,,,,,
203881,3008,0,,,,,,,,,,,,
203942,52,0,,,,,,,,,,,,
204015,1213,0,,,,,,,,,,,,
204121,76,0,,,,,,,,,,,,
204158,84,0,,,,,,,,,,,,
204255,1619,0,,,,,,,,,,,,
204334,149,0,,,,,,,,,,,,
204422,2451,0,,,,,,,,,,,,
204431,41,0,,,,,,,,,,,,
204440,4110,0,,,,,,,,,,,,
204459,33,0,,,,,,,,,,,,
204608,331,0,,,,,,,,,,,,
204662,462,0,,,,,,,,,,,,
204705,2422,0,,,,,,,,,,,,
204714,96,0,,,,,,,,,,,,
204723,323,0,,,,,,,,,,,,
204769,117,0,,,,,,,,,,,,
204778,50,0,,,,,,,,,,,,
204802,1149,0,,,,,,,,,,,,
204820,1941,0,,,,,,,,,,,,
204839,1639,0,,,,,,,,,,,,
204848,1977,0,,,,,,,,,,,,
204866,1799,0,,,,,,,,,,,,
204884,149,0,,,,,,,,,,,,
204893,25,0,,,,,,,,,,,,
204909,1452,0,,,,,,,,,,,,
204945,7762,0,,,,,,,,,,,,
204963,53,0,,,,,,,,,,,,
204981,90,0,,,,,,,,,,,,
205054,402,0,,,,,,,,,,,,
205090,71,0,,,,,,,,,,,,
205142,145,0,,,,,,,,,,,,
205179,460,0,,,,,,,,,,,,
205391,189,0,,,,,,,,,,,,
205470,17431,0,,,,,,,,,,,,
205841,9616,0,,,,,,,,,,,,
205887,520,0,,,,,,,,,,,,
205966,2000,0,,,,,,,,,,,,
206011,2214,0,,,,,,,,,,,,
206039,46,0,,,,,,,,,,,,
206172,24,0,,,,,,,,,,,,
206181,162,0,,,,,,,,,,,,
206321,113,0,,,,,,,,,,,,
206446,1637,0,,,,,,,,,,,,
206589,1876,0,,,,,,,,,,,,
206613,1398,0,,,,,,,,,,,,
206817,106,0,,,,,,,,,,,,
206905,341,0,,,,,,,,,,,,
206923,1786,0,,,,,,,,,,,,
206932,467,0,,,,,,,,,,,,
206996,2098,0,,,,,,,,,,,,
207050,1292,0,,,,,,,,,,,,
207069,1895,0,,,,,,,,,,,,
207087,48,0,,,,,,,,,,,,
207102,83,0,,,,,,,,,,,,
207236,2686,0,,,,,,,,,,,,
207254,744,0,,,,,,,,,,,,
207281,3083,0,,,,,,,,,,,,
207290,1799,0,,,,,,,,,,,,
207351,1071,0,,,,,,,,,,,,
207397,4134,0,,,,,,,,,,,,
207449,11469,0,,,,,,,,,,,,
207564,2493,0,,,,,,,,,,,,
207670,7313,0,,,,,,,,,,,,
207704,167,0,,,,,,,,,,,,
207722,914,0,,,,,,,,,,,,
207740,1471,0,,,,,,,,,,,,
207786,22,0,,,,,,,,,,,,
207935,14538,0,,,,,,,,,,,,
207962,934,0,,,,,,,,,,,,
208035,1151,0,,,,,,,,,,,,
208044,31,0,,,,,,,,,,,,
208053,332,0,,,,,,,,,,,,
208275,1371,0,,,,,,,,,,,,
208318,4053,0,,,,,,,,,,,,
208390,7433,0,,,,,,,,,,,,
208406,5153,0,,,,,,,,,,,,
208415,813,0,,,,,,,,,,,,
208433,66,0,,,,,,,,,,,,
208479,186,0,,,,,,,,,,,,
208512,514,0,,,,,,,,,,,,
208637,232,0,,,,,,,,,,,,
208725,46,0,,,,,,,,,,,,
208859,43,0,,,,,,,,,,,,
209038,6507,0,,,,,,,,,,,,
